url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,P,EU,O
EOw1eiTMplw,"
          
          
          
          
            EUROPÉENNES : LE DÉBAT INTÉGRAL EUROPE 1 / CNEWS
          
        ",Europe 1,proposal,2024-05-11T20:10:45.328Z,,0,20,20,N923_N1xTPY,0,0,0,0,0,1,1,0
wGdyBEcGKfc,"
          
          
          
          
            Yannick Jadot (EELV), invité du 7/9 spécial résultats des élections européennes
          
        ",France Inter,proposal,2024-05-11T20:10:45.334Z,,0,20,20,N923_N1xTPY,0,0,0,0,0,1,1,0
dl95yxDa8u8,"
          
          
          
          
            JINFILTRE LE JT 20H DE FRANCE 2
          
        ",HugoDécrypte - Actus du jour,proposal,2024-05-11T20:10:45.339Z,,0,20,20,N923_N1xTPY,0,0,0,0,0,0,0,1
ex7lsl6fT4g,"
          
          
          
          
            Elections européennes : le RN creuse lécart
          
        ",Public Sénat,proposal,2024-05-11T20:10:45.343Z,,0,20,20,N923_N1xTPY,1,0,0,0,0,1,1,0
tNkNplwEtGU,Les secrets du Parlement européen,Gaspard G,homepage,2024-05-11T20:10:53.391Z,1.0,0,21,20,,0,0,0,0,0,1,1,0
kWxtbiLKr7I,Yongsang Seo réalise le meilleur flan de Paris,Le Parisien,homepage,2024-05-11T20:10:53.449Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
CHiKhrqsoos,Interview choc de Florian Philippot sur France Info TV !,FLORIAN PHILIPPOT,homepage,2024-05-11T20:10:53.681Z,1.0,0,21,20,,1,0,0,0,0,1,0,0
bxIqDLrmVMY,Best of Jordan BARDELLA contre Valérie HAYER !,Sivispacemparabelloum,homepage,2024-05-11T20:10:53.739Z,1.0,0,21,20,,1,0,0,0,1,1,1,0
fbE7BLpTS5M,"François Damiens se fait passer pour un cycliste, alors forcément...",Les caméras cachées de François Damiens,homepage,2024-05-11T20:10:53.748Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
8xNrvQSGY6w,Barrière écologique et protection de nos producteurs : parole tenue !,François-Xavier Bellamy,homepage,2024-05-11T20:10:53.781Z,1.0,0,21,20,,0,0,0,1,0,1,1,0
kaDo7tThWNI,Réchauffement climatique: le nucléaire peut-il nous aider ?,Le Figaro,homepage,2024-05-11T20:10:53.812Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
rszWpYMYqrg,DEBUNK dOussama Amar (1 minute 30 suffisent 🥴),Yann Bouvier | YannToutCourt,homepage,2024-05-11T20:10:53.860Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
vsvWTPSDTYg,"Il vote Macron, elle vote Le Pen, mais ils saiment ! - Broute - CANAL+",Yes vous aime,homepage,2024-05-11T20:10:53.905Z,1.0,0,21,20,,1,0,0,0,1,1,0,0
4dW20INUqvw,Loligocratie ou la particratie belge expliquée par Catherine Fonck (Les Engagés),Cumuleo,homepage,2024-05-11T20:10:53.913Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
NG6nlzP4RFk,Le résumé de Fulham / Manchester City - Premier League 2023-24 (J37),CANAL+ Sport,homepage,2024-05-11T20:10:53.988Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
IQIPB1QstJo,"QUE SONT-ILS DEVENUS ? 🌎(Akon, Pitbull, Kat Deluna...)",SEB,homepage,2024-05-11T20:10:53.994Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
SaAfed3Vk-w,LiPad est-il encore utile ?,Nowtech,homepage,2024-05-11T20:10:53.998Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
f-z9PFfpzeE,Slimane - Mon Amour (LIVE) | France 🇫🇷 | Second Semi-Final | Eurovision 2024,Eurovision Song Contest,homepage,2024-05-11T20:10:54.042Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
yEyr-M0AdSE,ZEN #14 avec Natoo - Saison 3,Zen Emission,homepage,2024-05-11T20:10:54.047Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
ur0UWAVpVbo,Slimane - Mon Amour Live Demi-Finale de lEurovision 2024 !,Slimane,homepage,2024-05-11T20:10:54.093Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
SQ1yPMTIwCU,Stray Kids Lose My Breath (Feat. Charlie Puth) M/V,JYP Entertainment,homepage,2024-05-11T20:10:54.099Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
YDBIxhq6pH4,"M. Pokora, Fally Ipupa - Chez toi, chez moi (Clip officiel)",M. Pokora Officiel,homepage,2024-05-11T20:10:54.166Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
O0rw1PFmWaI,J’ai acheté les meilleurs sabres lasers ! (pardon Leia),MATH,homepage,2024-05-11T20:10:54.172Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
aUjAD7g2JWA,GIMS & DYSTINCT - SPIDER (Official Lyrics Video),GIMS,homepage,2024-05-11T20:10:54.177Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
FlmtZVgEn6M,Naza (ft. Ninho) - Quillé (Clip Officiel),NAZA,homepage,2024-05-11T20:10:54.183Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
o2KxzHAO9jQ,Je vais porter la Flamme Olympique 🇫🇷🤹‍♀️🥇 - Malik Bentalha,Malik Bentalha,homepage,2024-05-11T20:10:54.191Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
OpaV5V3J0oc,"Leto - Enlève tes pes-sa feat JKSN, Kaaris & La Mano 1.9 (Clip officiel)",Leto,homepage,2024-05-11T20:10:54.196Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
vfjqG0aXgrk,Qui est la personnalité Française préférée des Américains?,Pheezy,homepage,2024-05-11T20:10:54.202Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
F3o7c19tgmQ,Gaza : le célèbre reporter Motaz Azaiza renonce - Le dessous des images - ARTE,Le dessous des images,homepage,2024-05-11T20:10:54.209Z,1.0,0,21,20,,0,0,0,0,0,1,0,0
Hu3lfjIspKM,La dernière interview tendue de Dieudonné par Thierry Ardisson | INA Arditube,INA Arditube,homepage,2024-05-11T20:10:54.215Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
HWpZrjpr7Cs,Européennes : les candidats face à Backseat - Aurore Lalucq & Mounir Satouri,Backseat,homepage,2024-05-11T20:10:54.221Z,1.0,0,21,20,,0,0,0,0,0,1,1,0
T8hiDjLgOjY,"Résumé : Après le PSG, le BVB se prend une DÉCULOTTÉE !",beIN SPORTS France,homepage,2024-05-11T20:10:54.226Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
JEKw-6d80hc,THOMAS PESQUET A BORD DU SOUS-MARIN SUFFREN - FRANCE 2 - 14/07/22,Nicolas CHATEAUNEUF,homepage,2024-05-11T20:10:54.231Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
G2x-UxLZZig,Des aurores boréales illuminent le ciel de Vendée,France 3 Pays de la Loire,homepage,2024-05-11T20:10:54.236Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
rsj70h5T4-s,Évacuation de Rafah : 450 000 Palestiniens croupissent dans des conditions extrêmement difficiles,FRANCE 24,homepage,2024-05-11T20:10:54.241Z,1.0,0,21,20,,0,0,0,0,0,1,0,0
zhLfUFEBJMw,Mégabassines dans le Puy-de-Dôme : des milliers d’opposants réunis contre un projet « scandaleux »,TF1 INFO,homepage,2024-05-11T20:10:54.245Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
pigP5iGnjnY,Le Hamas annonce la mort dun otage israélien dont une vidéo vient dêtre diffusée • FRANCE 24,FRANCE 24,homepage,2024-05-11T20:10:54.252Z,1.0,0,21,20,,0,0,0,0,0,1,0,0
Emw8Nusst7E,"Une résolution de lONU accorde de nouveaux droits à la Palestine, relançant sa demande dadhésion",euronews (en français),homepage,2024-05-11T20:10:54.256Z,1.0,0,21,20,,0,0,0,0,0,1,0,0
Pz-TxyK0zYQ,Offensive russe à Kharkiv : le point sur la situation,TV5MONDE Info,homepage,2024-05-11T20:10:54.261Z,1.0,0,21,20,,0,0,0,0,0,1,0,0
34V6lA1N4oA,« Comité du 9 mai » : Un rassemblement de lUltradroite est en cours à Paris,Europe 1,homepage,2024-05-11T20:10:54.265Z,1.0,0,21,20,,0,0,0,0,0,1,1,0
Gpp9qEcY4_k,"De la simple invention à la vente en magasins, les espoirs des candidats au concours Lépine",Europe 1,homepage,2024-05-11T20:10:54.270Z,1.0,0,21,20,,0,0,0,0,0,1,1,0
FD7FL9tU9GI,Ce gouvernement a un double discours,TV5MONDE Info,homepage,2024-05-11T20:10:54.274Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
98j70aLwdqI,"Pont de mai et Ascension : dans le Languedoc-Rousillon, les campings font le plein",Europe 1,homepage,2024-05-11T20:10:54.279Z,1.0,0,21,20,,0,0,0,0,0,1,1,0
k329eMtJijY,Policiers blessés par balle dans un commissariat de Paris : ce que lon sait,TF1 INFO,homepage,2024-05-11T20:10:54.283Z,1.0,0,21,20,,0,0,0,0,0,0,0,1
UO2qWtQpsmE,Tchad : une victoire présidentielle contestée pour Mahamat Idriss Déby,TV5MONDE Info,homepage,2024-05-11T20:10:54.289Z,1.0,0,21,20,,0,0,0,0,0,1,0,0
Yiu1Nj6YJDQ,EUROPÉENNES - Le programme du Rassemblement National résumé (Jordan Bardella),HugoDécrypte - Actus du jour,regular,2024-05-11T20:13:59.098Z,,180000,22,21,,1,0,0,0,0,1,1,0
O7IugNr2I5Y,"
          
          
          
          
            EUROPÉENNES - Le programme de la France Insoumise résumé
          
        ",HugoDécrypte - Actus du jour,proposal,2024-05-11T20:14:00.322Z,,0,22,21,Yiu1Nj6YJDQ,0,1,0,0,0,1,1,0
PAlx1mA2ZbM,"
          
          
          
          
            Pourquoi lextrême droite européenne peine à sunir
          
        ",Le Monde,proposal,2024-05-11T20:14:00.939Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,1,0
gRU-3TREWnE,"
          
          
          
          
            A quoi servent les élections européennes ?
          
        ",Le Monde,proposal,2024-05-11T20:14:00.972Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,0,1,1,0
OxpGvUtatvg,"
          
          
          
          
            EUROPÉENNES - Le programme de la République En marche résumé (Nathalie Loiseau)
          
        ",HugoDécrypte - Actus du jour,proposal,2024-05-11T20:14:00.980Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,1,1,1,0
-T4biBo8zp4,"
          
          
          
          
            Élections européennes : le raz-de-marée annoncé de l’extrême droite ? - 28 Minutes - ARTE
          
        ",28 minutes - ARTE,proposal,2024-05-11T20:14:00.986Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,1,0
0HG4siRX3wE,"
          
          
          
          
            BREXIT : la vidéo à voir si vous ne comprenez rien
          
        ",HugoDécrypte - Actus du jour,proposal,2024-05-11T20:14:00.993Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,0,0,0,1
KyUHF3d8cz8,"
          
          
          
          
            Elections européennes 2019 : le résumé du second débat dans « L’Emission politique »
          
        ",Le Monde,proposal,2024-05-11T20:14:00.998Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,0,1,1,0
oeS8Hp7uy6Q,"
          
          
          
          
            Les élections en 2024, ça dit quoi ?
          
        ",franceinfo,proposal,2024-05-11T20:14:01.003Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,0,1,0,0
TmIVC9AGTuo,"
          
          
          
          
            Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation
          
        ",France Inter,proposal,2024-05-11T20:14:01.008Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,1,0
CMpqrm78vl4,"
          
          
          
          
            Marine Le Pen : Linterview face cachée (Présidentielle 2022)
          
        ",HugoDécrypte - Grands formats,proposal,2024-05-11T20:14:01.013Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,0,0
VvZgo26BEWg,"
          
          
          
          
            LE PROGRAMME DEMMANUEL MACRON - 5 minutes pour décrypter
          
        ",HugoDécrypte - Actus du jour,proposal,2024-05-11T20:14:01.018Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,1,1,0,0
zF7yd9TIu6U,"
          
          
          
          
            Élections européennes, Reconquête, union des droites...Le message de Jordan Bardella
          
        ",Europe 1,proposal,2024-05-11T20:14:01.022Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,1,0
gRbpPDJcz3w,"
          
          
          
          
            Mon interview dEmmanuel Macron - Les temps forts
          
        ",HugoDécrypte - Actus du jour,proposal,2024-05-11T20:14:01.030Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,1,1,0,0
HR_UZhz9dwQ,"
          
          
          
          
            Européennes: Bardella a-t-il tué le match ?
          
        ",Le Figaro,proposal,2024-05-11T20:14:01.036Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,1,0
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-11T20:14:01.043Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,1,1,1,0
M-9AImj1ZPc,"
          
          
          
          
            MASCUS : Infiltration chez les hommes qui détestent les femmes - Documentaire complet
          
        ",francetv slash / enquêtes,proposal,2024-05-11T20:14:01.048Z,,0,22,21,Yiu1Nj6YJDQ,0,0,0,0,0,0,0,1
WzPnANlv1FE,"
          
          
          
          
            Européennes : le RN peut-il encore perdre ? L’analyse de Frédéric Dabi
          
        ",Le Figaro,proposal,2024-05-11T20:14:01.053Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,1,0
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-11T20:14:01.058Z,,0,22,21,Yiu1Nj6YJDQ,1,0,1,0,0,1,1,0
3OyM9GpePDA,"
          
          
          
          
            Le RN, le parti des policiers ? Mathieu Valet est face aux GG
          
        ",RMC,proposal,2024-05-11T20:14:01.062Z,,0,22,21,Yiu1Nj6YJDQ,1,0,0,0,0,1,0,0
PNiNeEQSWoA,"
          
          
          
          
            Et si les nazis étaient de gauche ?
          
        ",Épisodes dHistoire,proposal,2024-05-11T20:14:01.067Z,,0,22,21,Yiu1Nj6YJDQ,0,0,1,0,0,1,0,0
cw2M7HgsLeU,Le populisme est-il toujours dactualité ?,Le Figaro,homepage,2024-05-11T20:14:08.905Z,2.0,0,23,21,,0,0,0,0,0,1,0,0
50ufO4J8yNI,Le résumé de Nottingham Forest / Chelsea - Premier League 2023-24 (J37),CANAL+ Sport,homepage,2024-05-11T20:14:08.937Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
7TSf5VrrmE0,2 heures de cours de MATHS en prépa,Major Prépa,homepage,2024-05-11T20:14:09.000Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
bxIqDLrmVMY,Best of Jordan BARDELLA contre Valérie HAYER !,Sivispacemparabelloum,homepage,2024-05-11T20:14:09.014Z,2.0,0,23,21,,1,0,0,0,1,1,1,0
8JiQDjjI6U0,Aristote et lesclavage,François-Xavier Bellamy,homepage,2024-05-11T20:14:09.022Z,2.0,0,23,21,,0,0,0,1,0,1,1,0
FMgCe6X-eiE,EXCLUSIVITÉ MONDIALE - La panthère noire dAfrique filmée à la télévision pour la 1ère fois !,TF1 INFO,homepage,2024-05-11T20:14:09.069Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
zTBLjNY5Ruo,Université Libé : Le Grand Oral des européennes,Libération,homepage,2024-05-11T20:14:09.110Z,2.0,0,23,21,,0,0,0,0,0,1,1,0
u9JWSqLXyY0,Harry Potter And The Cursed Child – Trailer (2025),Screen Culture,homepage,2024-05-11T20:14:09.118Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
vUQdnKJCAWo,La profileuse française qui traque les tueurs en série,Quotidien,homepage,2024-05-11T20:14:09.162Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
LhWa9149Qyc,JUDO - Un combat à sens unique : Comment Teddy Riner a éteint la star locale (Grand Chelem Dushanbe),Eurosport France,homepage,2024-05-11T20:14:09.169Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
kAuWOiMKvTs,Bellamy à Sciences Po: « Pas sûr que ça suffise pour exister face à Bardella »,Radio J,homepage,2024-05-11T20:14:09.219Z,2.0,0,23,21,,1,0,0,1,0,1,1,0
IQIPB1QstJo,"QUE SONT-ILS DEVENUS ? 🌎(Akon, Pitbull, Kat Deluna...)",SEB,homepage,2024-05-11T20:14:09.262Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
f-z9PFfpzeE,Slimane - Mon Amour (LIVE) | France 🇫🇷 | Second Semi-Final | Eurovision 2024,Eurovision Song Contest,homepage,2024-05-11T20:14:09.270Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
SaAfed3Vk-w,LiPad est-il encore utile ?,Nowtech,homepage,2024-05-11T20:14:09.316Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
o2KxzHAO9jQ,Je vais porter la Flamme Olympique 🇫🇷🤹‍♀️🥇 - Malik Bentalha,Malik Bentalha,homepage,2024-05-11T20:14:09.321Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
ur0UWAVpVbo,Slimane - Mon Amour Live Demi-Finale de lEurovision 2024 !,Slimane,homepage,2024-05-11T20:14:09.366Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
yEyr-M0AdSE,ZEN #14 avec Natoo - Saison 3,Zen Emission,homepage,2024-05-11T20:14:09.372Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
YDBIxhq6pH4,"M. Pokora, Fally Ipupa - Chez toi, chez moi (Clip officiel)",M. Pokora Officiel,homepage,2024-05-11T20:14:09.433Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
SQ1yPMTIwCU,Stray Kids Lose My Breath (Feat. Charlie Puth) M/V,JYP Entertainment,homepage,2024-05-11T20:14:09.438Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
aUjAD7g2JWA,GIMS & DYSTINCT - SPIDER (Official Lyrics Video),GIMS,homepage,2024-05-11T20:14:09.442Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
O0rw1PFmWaI,J’ai acheté les meilleurs sabres lasers ! (pardon Leia),MATH,homepage,2024-05-11T20:14:09.446Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
FlmtZVgEn6M,Naza (ft. Ninho) - Quillé (Clip Officiel),NAZA,homepage,2024-05-11T20:14:09.450Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
OpaV5V3J0oc,"Leto - Enlève tes pes-sa feat JKSN, Kaaris & La Mano 1.9 (Clip officiel)",Leto,homepage,2024-05-11T20:14:09.455Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
zIxuYURvAIE,On regarde les moments les plus fous de Cash Investigation avec Élise Lucet,france tv,homepage,2024-05-11T20:14:09.460Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
waR5o0mAF_w,"Résumé : GÜLER et DIAZ brillent, le REAL MADRID atomise Grenade !",beIN SPORTS France,homepage,2024-05-11T20:14:09.465Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
LUyGshy5738,"« Caramelo», le cheval bloqué sur un toit au Brésil à cause des inondations a été sauvé",Le Parisien,homepage,2024-05-11T20:14:09.472Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
UYxKpxktomk,"Andréa Kotarac, porte parole du RN | LEurope cest nous !",LCP - Assemblée nationale,homepage,2024-05-11T20:14:09.479Z,2.0,0,23,21,,1,0,0,0,0,1,1,0
m3e512_9UHs,Je réponds à vos questions (FAQ 120k abonnés),Jules Marie,homepage,2024-05-11T20:14:09.485Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
kaDo7tThWNI,Réchauffement climatique: le nucléaire peut-il nous aider ?,Le Figaro,homepage,2024-05-11T20:14:09.494Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
G2x-UxLZZig,Des aurores boréales illuminent le ciel de Vendée,France 3 Pays de la Loire,homepage,2024-05-11T20:14:09.500Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
rsj70h5T4-s,Évacuation de Rafah : 450 000 Palestiniens croupissent dans des conditions extrêmement difficiles,FRANCE 24,homepage,2024-05-11T20:14:09.507Z,2.0,0,23,21,,0,0,0,0,0,1,0,0
zhLfUFEBJMw,Mégabassines dans le Puy-de-Dôme : des milliers d’opposants réunis contre un projet « scandaleux »,TF1 INFO,homepage,2024-05-11T20:14:09.514Z,2.0,0,23,21,,0,0,0,0,0,0,0,1
pigP5iGnjnY,Le Hamas annonce la mort dun otage israélien dont une vidéo vient dêtre diffusée • FRANCE 24,FRANCE 24,homepage,2024-05-11T20:14:09.518Z,2.0,0,23,21,,0,0,0,0,0,1,0,0
Emw8Nusst7E,"Une résolution de lONU accorde de nouveaux droits à la Palestine, relançant sa demande dadhésion",euronews (en français),homepage,2024-05-11T20:14:09.522Z,2.0,0,23,21,,0,0,0,0,0,1,0,0
Pz-TxyK0zYQ,Offensive russe à Kharkiv : le point sur la situation,TV5MONDE Info,homepage,2024-05-11T20:14:09.526Z,2.0,0,23,21,,0,0,0,0,0,1,0,0
