url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,parti,Unnamed: 11,ED,EG,G,D,C,P,EU,O
X3IWnFxCoCI,"
          
          
          
          
            Autorisations de diffusion sur la TNT : Jean-Baptiste Rivoire, ancien rédacteur en chef sur Canal +
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T03:36:11.688Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
NsaNctmZCQ0,"
          
          
          
          
            Élection présidentielle au Tchad  : lheure est au dépouillement • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-09T03:36:11.759Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,1,0,0
IrUDUj91sfU,"
          
          
          
          
            Narcotrafic : le témoignage dun ancien trafiquant
          
        ",Sénat,proposal,2024-05-09T03:36:11.765Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
Sr_Bep9MYIg,"
          
          
          
          
            Immigration : y a-t-il de plus en plus d’immigrés en France ?
          
        ",Le Monde,proposal,2024-05-09T03:36:11.771Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
_dCV-bjBrnM,"
          
          
          
          
            France-Chine : un commerce équitable ? | Ça vous regarde - 07/05/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T03:36:11.777Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
-hh4KZHHKuA,"
          
          
          
          
            Léchange tendu entre Dati et un député après une question sur Bolloré
          
        ",LeHuffPost,proposal,2024-05-09T03:36:11.784Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
3418dR9lwAc,"
          
          
          
          
            Olivier Dussopt, député Renaissance de lArdèche | La politique et moi
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T03:36:11.789Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,1,0,0
vK0qj8okU1w,"
          
          
          
          
            Panel politique : Fitzgibbon ne s’engage pas à finir son mandat
          
        ",Radio-Canada Info,proposal,2024-05-09T03:36:11.795Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,1,0,0
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-09T03:36:11.801Z,,0,154,95,_vDNinTdQHU,,,1,0,1,0,0,1,1,0
NBLFYwb-JVI,"
          
          
          
          
            Cyril Hanouna sexplique face à la commission denquête TNT à lAssemblée nationale
          
        ",Le Nouvel Obs,proposal,2024-05-09T03:36:11.806Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
yRiT54Y6_8A,"
          
          
          
          
            Commission denquête TNT : audition danciens ministres de la Culture - 28/03/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T03:36:11.812Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
BuvmS79bKic,"
          
          
          
          
            Le temps de la dispersion des voix est derrière nous: linterview de Jordan Bardella
          
        ",BFMTV,proposal,2024-05-09T03:36:11.818Z,,0,154,95,_vDNinTdQHU,,,1,0,0,0,0,1,1,0
NnU4ooh4szQ,"
          
          
          
          
            🇪🇺 Per cosa e come si vota alle elezioni europee dell8-9 giugno 2024?
          
        ",Will Media,proposal,2024-05-09T03:36:11.825Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,1,1,0
24QBvtXUGzk,"
          
          
          
          
            J0 2024 : le Belem est arrivé à Marseille avec la flamme olympique
          
        ",TF1 INFO,proposal,2024-05-09T03:36:11.830Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
PqpfD-G4_NI,"
          
          
          
          
            Audition de Vincent Bolloré : que cherchent les députés ? | Ça vous regarde - 13/03/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T03:36:11.836Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
0de0HlDhI8g,"
          
          
          
          
            Bolloré au Sénat: cet élu a mis 5 minutes pour lister ses activités
          
        ",LeHuffPost,proposal,2024-05-09T03:36:11.841Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
851Q-nPNx7I,"
          
          
          
          
            Jean-Marc Jancovici est auditionné par la commission denquête de lAssemblée nationale - 2/11/2022
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T03:36:11.847Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
Kd8Ngr84QIw,"
          
          
          
          
            École navale : Reportage Dimanche en France - France 3
          
        ",École navale,proposal,2024-05-09T03:36:11.853Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
QAbghEUHj40,"
          
          
          
          
            Israël sous la pression de Washington, Biden agite la menace de suspendre les livraisons darmes
          
        ",FRANCE 24,proposal,2024-05-09T03:36:11.859Z,,0,154,95,_vDNinTdQHU,,,0,0,0,0,0,0,0,1
qY1ccZgOvl4,"
          
          
          
          
            Débat des européennes : tous contre Bardella
          
        ",Public Sénat,proposal,2024-05-09T03:36:11.863Z,,0,154,95,_vDNinTdQHU,,,1,0,0,0,0,1,1,0
qb7UapeRDGk,Marion Maréchal débat avec Valérie Hayer (Renaissance) sur CNews,Marion Maréchal,homepage,2024-05-09T03:36:17.960Z,60.0,0,155,95,,,,1,0,0,0,1,1,1,0
bmQpOlYPXtU,Gilles Verdez présent à une soirée en boîte : Cet argent sera-t-il reversé à une œuvre ?,CYRIL HANOUNA,homepage,2024-05-09T03:36:17.969Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
hgd-a11tsLk,Lheure des pros - Meurtre de Matisse : Une politique de l’immigration totalement hors de contrôle,Europe 1,homepage,2024-05-09T03:36:17.973Z,60.0,0,155,95,,,,0,0,0,0,0,1,1,0
Vl1QApX8--E,Grand jury - Européennes 2024 : le grand débat | Évènement - 05/05/2024,LCP - Assemblée nationale,homepage,2024-05-09T03:36:17.978Z,60.0,0,155,95,,,,0,0,0,0,0,1,1,0
0k3c4VxGKhI,Question sur les comptes publics - 6 mai 2024,Equipe parlementaire Valérie RABAULT,homepage,2024-05-09T03:36:17.982Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
x4GAqnpcypQ,RN : Matthieu Valet CONFRONTÉ par Mehdi Ghezzar ! | Les Grandes Gueules,Les Grandes Gueules,homepage,2024-05-09T03:36:17.987Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
ZdaA8gqou6Q,Reconquête! et Éric Zemmour ont-ils un avenir politique ?,Le Figaro,homepage,2024-05-09T03:36:17.992Z,60.0,0,155,95,,,,1,0,0,0,0,1,0,0
n70g5QHrUg0,France Inter : une journaliste insulte les Français et se victimise - Jordan Florentin,Ligne Droite • La matinale de Radio Courtoisie,homepage,2024-05-09T03:36:17.997Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
rFkzM-wJl6o,🤯 La ministre Aurore Bergé complétement déconnectée de la réalité des crèches.,William Martinet,homepage,2024-05-09T03:36:18.002Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
4fKSPU8slRo,La vraie vie des travailleurs Grolandais - Partie 1 - Le GRO replait - CANAL+,Groland Le Zapoï,homepage,2024-05-09T03:36:18.007Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
1vZ6xJlJs9s,Européennes J-40 : vent de panique dans la majorité,Public Sénat,homepage,2024-05-09T03:36:18.013Z,60.0,0,155,95,,,,0,0,0,0,0,1,1,0
g4nX3kobyfA,Face à Michel Onfray (18ème semaine). CNews du 04/05/2024,Replay Politique,homepage,2024-05-09T03:36:18.018Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
KeVGsOFrMwA,Yoann Gillet intervient à lAssemblée nationale sur le Pacte sur la migration et l’asile,Yoann Gillet,homepage,2024-05-09T03:36:18.022Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
CsP36lUNPT0,Worst Trainee Ever : Mechanics,Greg Guillotin,homepage,2024-05-09T03:36:18.027Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
cHXHr2s4qsc,Face à Poutine - Le tout pour le tout (3/3) | ARTE,ARTE,homepage,2024-05-09T03:36:18.033Z,60.0,0,155,95,,,,0,0,0,0,0,1,0,0
8XYDYf1gmtA,"The controversial interview of Lu Shaye, Chinese ambassador to France - REPLAY",LCI,homepage,2024-05-09T03:36:18.037Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
CSC9A6x7uDs,SELLIG - Ma sœur et mon beau-frère Bernard aux sports dhiver,SELLIG La chaîne officielle,homepage,2024-05-09T03:36:18.042Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
bcOGTW2fUhI,Une journée avec les chasseurs de PICKPOCKETS,Loopsider,homepage,2024-05-09T03:36:18.046Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
9HMwCZ_68Xo,LES PLUS BEAUX DUOS DU GRAND SHOW,Carson TV,homepage,2024-05-09T03:36:18.050Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
HZ1brUYlyY0,LE RN (ET MLP) VONT-ILS GAGNER EN 2027 ? – entretien avec Arnaud Benedetti et Jérôme Sainte-Marie,Front Populaire,homepage,2024-05-09T03:36:18.054Z,60.0,0,155,95,,,,1,0,0,0,0,1,0,0
w6qKeunD8kk,Des femmes de GAUCHE montent au créneau : Michel Sardou décoré à nouveau ?,Touche pas à mon poste !,homepage,2024-05-09T03:36:18.058Z,60.0,0,155,95,,,,0,0,1,0,0,1,0,0
_PiJFYXeU8o,"Linterview de Manon Aubry, tête de liste LFI aux élections européennes, en intégralité",BFMTV,homepage,2024-05-09T03:36:18.063Z,60.0,0,155,95,,,,0,1,0,0,0,1,1,0
GZfncZa0gXI,QAG politique industrielle de défense européenne - Sabine Thillaye,Groupe Démocrate,homepage,2024-05-09T03:36:18.067Z,60.0,0,155,95,,,,0,0,0,0,0,1,1,0
0YLTHhvH_lk,"À 77 ans, Jo vit isolé en Corse, loin du monde des fous",Brut,homepage,2024-05-09T03:36:18.071Z,60.0,0,155,95,,,,0,0,0,0,0,0,0,1
X3IWnFxCoCI,"Autorisations de diffusion sur la TNT : Jean-Baptiste Rivoire, ancien rédacteur en chef sur Canal +",LCP - Assemblée nationale,regular,2024-05-09T03:39:22.395Z,,180000,156,96,,,,0,0,0,0,0,0,0,1
7LibsI_-VZQ,"
          
          
          
          
            La formation maritime à lÉcole navale
          
        ",École navale,proposal,2024-05-09T03:39:23.464Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
YFsNnEm7uYU,"
          
          
          
          
            L’argument de cette députée macroniste contre le congé menstruel stupéfait la gauche
          
        ",LeHuffPost,proposal,2024-05-09T03:39:23.475Z,,0,156,96,X3IWnFxCoCI,,,0,0,1,0,1,1,0,0
ZZFL_OTZiOc,"
          
          
          
          
            Chine-Russie : le double jeu de Xi Jinping agace les occidentaux - Reportage #cdanslair du 06.05.24
          
        ",C dans lair,proposal,2024-05-09T03:39:23.483Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
t0Q-ZtLI4ZU,"
          
          
          
          
            Vincent Bolloré assure qu’il n’a « rien à voir » avec le licenciement de Sébastien Thoen
          
        ",LeHuffPost,proposal,2024-05-09T03:39:23.490Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
JrsjozczSYc,"
          
          
          
          
            « L’atmosphère est post-apocalyptique » : malgré l’interdiction, ils se promènent sur lA13 fermée
          
        ",Le Parisien,proposal,2024-05-09T03:39:23.496Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
Bl3jQOcAhxM,"
          
          
          
          
            Colombe : le fantasme journalistique qui cochait (presque) toutes les cases - Lédito médias
          
        ",France Inter,proposal,2024-05-09T03:39:23.500Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
-hh4KZHHKuA,"
          
          
          
          
            Léchange tendu entre Dati et un député après une question sur Bolloré
          
        ",LeHuffPost,proposal,2024-05-09T03:39:23.505Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
QAbghEUHj40,"
          
          
          
          
            Israël sous la pression de Washington, Biden agite la menace de suspendre les livraisons darmes
          
        ",FRANCE 24,proposal,2024-05-09T03:39:23.510Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
ttps://www.youtube.com/shorts/ZsbxGL-kWzE,"
          
          
          
          
            Quand Emmanuel Macron gâte Xi Jinping !  #tf1 #news
          
        ",TF1 INFO,proposal,2024-05-09T03:39:23.514Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,1,1,0,0
29h1s7p2VHc,"
          
          
          
          
            Le grand oral de Vincent Bolloré à l’Assemblée nationale - Lédito médias, Bruno Donnet
          
        ",France Inter,proposal,2024-05-09T03:39:23.518Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
NsaNctmZCQ0,"
          
          
          
          
            Élection présidentielle au Tchad  : lheure est au dépouillement • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-09T03:39:23.526Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,1,0,0
ktIws4d17v0,"
          
          
          
          
            Commission denquête TNT : « CNews est un espace de liberté » selon Vincent Bolloré
          
        ",20 Minutes France,proposal,2024-05-09T03:39:23.531Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
vK0qj8okU1w,"
          
          
          
          
            Panel politique : Fitzgibbon ne s’engage pas à finir son mandat
          
        ",Radio-Canada Info,proposal,2024-05-09T03:39:23.537Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,1,0,0
mgE7I8jOBhQ,"
          
          
          
          
            La colère dune députée écologiste contre Vincent Bolloré après la nomination de Lejeune au JDD
          
        ",LeHuffPost,proposal,2024-05-09T03:39:23.542Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
NBLFYwb-JVI,"
          
          
          
          
            Cyril Hanouna sexplique face à la commission denquête TNT à lAssemblée nationale
          
        ",Le Nouvel Obs,proposal,2024-05-09T03:39:23.547Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
uiqdPLxuONY,"
          
          
          
          
            Olivier Dussopt traité « d’assassin » par le député LFI Aurélien Saintoul
          
        ",LeHuffPost,proposal,2024-05-09T03:39:23.552Z,,0,156,96,X3IWnFxCoCI,,,0,1,0,0,0,1,0,0
Pg4h3AAjb4Q,"
          
          
          
          
            Hackers de «Lockbit» : Europol et le FBI dévoilent l’identité du cybercriminel le plus recherché …
          
        ",Europe 1,proposal,2024-05-09T03:39:23.559Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,1,1,0
_dCV-bjBrnM,"
          
          
          
          
            France-Chine : un commerce équitable ? | Ça vous regarde - 07/05/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-09T03:39:23.564Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,0,0,1
NnU4ooh4szQ,"
          
          
          
          
            🇪🇺 Per cosa e come si vota alle elezioni europee dell8-9 giugno 2024?
          
        ",Will Media,proposal,2024-05-09T03:39:23.569Z,,0,156,96,X3IWnFxCoCI,,,0,0,0,0,0,1,1,0
5KVlWtFwE4U,"
          
          
          
          
            Marion Maréchal invitée de Face à l’Europe
          
        ",Groupe Nice-Matin,proposal,2024-05-09T03:39:23.574Z,,0,156,96,X3IWnFxCoCI,,,1,0,0,0,0,1,1,0
yOnnJERoi7A,"Léchappée Bardella, la remontada Glucksmann - Reportage #cdanslair 16.04.2024",C dans l'air,homepage,2024-05-09T03:39:29.458Z,61.0,0,157,96,,,,1,0,1,0,0,1,1,0
qkdok_FCUcU,Cyril Hanouna : audition devant la commission denquête sur les fréquences TNT,LCP - Assemblée nationale,homepage,2024-05-09T03:39:29.517Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
2237v_tTvsQ,International : que pèse encore la France ?,Public Sénat,homepage,2024-05-09T03:39:29.558Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
KP_aiAAV24c,"Fabrizio, l’arnaqueur carolo de Tinder | Damien Gillard | Le Grand Cactus 119",Le Grand Cactus - RTBF,homepage,2024-05-09T03:39:29.565Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
QVrqmzahkZI,Le Grand Jury des Auditeurs de RTL : Matthieu Valet,RTL,homepage,2024-05-09T03:39:29.573Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
i1J0-DX-H_0,François-Xavier Bellamy : Le 7 octobre arrive en France,Sud Radio,homepage,2024-05-09T03:39:29.577Z,61.0,0,157,96,,,,0,0,0,1,0,1,1,0
B2p1xJ8ch24,"Juliette Méadel, ancienne ministre, sur la liste Europe Territoires Écologie dans le JDD.",PRG Dordogne,homepage,2024-05-09T03:39:29.583Z,61.0,0,157,96,,,,0,0,0,0,0,1,1,0
WiqzaNx3-ic,Lheure des pros : le gérant dun magasin refuse une intérimaire voilée et reçoit des menaces,Europe 1,homepage,2024-05-09T03:39:29.588Z,61.0,0,157,96,,,,0,0,0,0,0,1,1,0
vzzNRyE9-UA,"94 ans, quel est le SECRET de longévité d’Hugues Aufray ? - FAH",Touche pas à mon poste !,homepage,2024-05-09T03:39:29.592Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
QiPynpGipCs,Marion Maréchal invitée de la matinale sur TF1,Marion Maréchal,homepage,2024-05-09T03:39:29.597Z,61.0,0,157,96,,,,1,0,0,0,0,1,0,0
-T4biBo8zp4,Élections européennes : le raz-de-marée annoncé de l’extrême droite ? - 28 Minutes - ARTE,28 minutes - ARTE,homepage,2024-05-09T03:39:29.602Z,61.0,0,157,96,,,,0,0,0,0,0,1,1,0
AnzfVIROn8k,LHeure des Pros 2 Émission du 08/05/2024,Uzma Edu,homepage,2024-05-09T03:39:29.606Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
e7IG9mBWB9Q,"Constance Le Grip, invitée de RCJ Midi",RADIO RCJ,homepage,2024-05-09T03:39:29.611Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
CciDR6B0i3Q,Fraude fiscale : 140 000 piscines non-déclarées | Émission complète du 26 mars | TPMP Replay,TPMP XXL,homepage,2024-05-09T03:39:29.615Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
nI75CmE34yM,Les Grosses Têtes sur France 2 - 06/06/2015,myoufchannel,homepage,2024-05-09T03:39:29.619Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
QGJFRCtiIkU,The Worst Intern: The alarm installer (long version),Greg Guillotin,homepage,2024-05-09T03:39:29.624Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
Hg0A5G15uU4,LA BLANCHE HERMINE - Forces Spéciales françaises,L'armée française,homepage,2024-05-09T03:39:29.628Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
l4sgGLnIcwo,Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls,Le Figaro,homepage,2024-05-09T03:39:29.650Z,61.0,0,157,96,,,,1,0,1,0,0,1,1,0
c7vBWMxTX-A,Un week-end so british - Échappées belles,Echappées belles,homepage,2024-05-09T03:39:29.655Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
x4GAqnpcypQ,RN : Matthieu Valet CONFRONTÉ par Mehdi Ghezzar ! | Les Grandes Gueules,Les Grandes Gueules,homepage,2024-05-09T03:39:29.659Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
77UZ-fzxVTE,"«À 80 ans, j’ai repris le travail» : Jacques, employé de supermarché faute de retraite suffisante",Le Parisien,homepage,2024-05-09T03:39:29.664Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
MQN3cZf0leA,"APRÈS LA SECONDE GUERRE MONDIALE LA RECONSTRUCTION DU RÉSEAU FERROVIAIRE EN FRANCE, SON HISTOIRE...",RAILsIMAGES trains,homepage,2024-05-09T03:39:29.669Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
diWBfvmp_nI,Réponse à une sœur chrétienne sur la personne du Prophète SWS - Débat Interreligieux,Interreligieux Tv,homepage,2024-05-09T03:39:29.674Z,61.0,0,157,96,,,,0,0,0,0,0,1,0,0
8JUduoTYGmo,Résumé : Real Madrid (Q) 2-1 Bayern Munich - Ligue des champions (demi-finale retour),RMCSport,homepage,2024-05-09T03:39:29.679Z,61.0,0,157,96,,,,0,0,0,0,0,0,0,1
7LibsI_-VZQ,La formation maritime à lÉcole navale,École navale,regular,2024-05-09T03:42:36.217Z,,180000,158,97,,,,0,0,0,0,0,0,0,1
aO7pn7FDTfc,"
          
          
          
          
            LÉcole navale (2019)
          
        ",ecpad,proposal,2024-05-09T03:42:37.083Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
vfrzvVZDz7c,"
          
          
          
          
            Marion Maréchal invitée du 20h sur TF1
          
        ",Marion Maréchal,proposal,2024-05-09T03:42:37.152Z,,0,158,97,7LibsI_-VZQ,,,1,0,0,0,0,1,0,0
NPSXjb-_2sA,"
          
          
          
          
            #Portrait - Guillemette, officier responsable de la navigation et des opérations maritimes
          
        ",La Marine Recrute,proposal,2024-05-09T03:42:37.159Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
vT1X8CtBsmY,"
          
          
          
          
            Les intérêts français ne sont plus défendus au niveau européen, déplore Jordan Bardella
          
        ",franceinfo,proposal,2024-05-09T03:42:37.175Z,,0,158,97,7LibsI_-VZQ,,,1,0,0,0,0,1,1,0
kh4zqixEsKI,"
          
          
          
          
            Présentation École navale
          
        ",École navale,proposal,2024-05-09T03:42:37.181Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
xDwKy6tSCbg,"
          
          
          
          
            Éric Zemmour face à Jean-Luc Mélenchon chez Cyril Hanouna
          
        ",Éric Zemmour,proposal,2024-05-09T03:42:37.188Z,,0,158,97,7LibsI_-VZQ,,,1,1,0,0,0,1,0,0
N0qPdBiFqM0,"
          
          
          
          
            Ecole Polytechnique, la future élite française
          
        ",imineo Documentaires,proposal,2024-05-09T03:42:37.195Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
yH7yiMHa9zs,"
          
          
          
          
            #Portrait - Michaël, officier pilote de laéronautique navale
          
        ",La Marine Recrute,proposal,2024-05-09T03:42:37.202Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
8wnvK8vzXSs,"
          
          
          
          
            #Découverte  - Témoignages de l’École navale
          
        ",La Marine Recrute,proposal,2024-05-09T03:42:37.208Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
TSdSJZ4y8gE,"
          
          
          
          
            Guerre au Proche-Orient : à bord de la frégate française en mer Rouge
          
        ",franceinfo,proposal,2024-05-09T03:42:37.215Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
mGXQPfqjIK4,"
          
          
          
          
            Les sauveteurs de la mer - Reportage
          
        ",Investigations et Enquêtes,proposal,2024-05-09T03:42:37.222Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
jhtk0Z_m4sc,"
          
          
          
          
            OFFICIER DE MARINE MARCHANDE, DÉCOUVRE UN MÉTIER
          
        ",Ouest-France,proposal,2024-05-09T03:42:37.228Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
fCPVEEYB-vI,"
          
          
          
          
            Une préparation militaire pour intégrer la Marine
          
        ",Mosaïk Cristal,proposal,2024-05-09T03:42:37.236Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
okp6pZnaHk0,"
          
          
          
          
            Européennes: «Jamais une liste RN na été aussi haute», analyse Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-09T03:42:37.242Z,,0,158,97,7LibsI_-VZQ,,,1,0,0,0,0,1,1,0
BaCurMHeg6Q,"
          
          
          
          
            Le « bidel » du Montcalm
          
        ",Ministère des Armées,proposal,2024-05-09T03:42:37.248Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
GLkl9VI1CZg,"
          
          
          
          
            Présentation aux Drapeaux 2023
          
        ",École navale,proposal,2024-05-09T03:42:37.254Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
nL_VkTXgwP8,"
          
          
          
          
            Etre marin, un métier davenir !
          
        ",ARMATEURS DE FRANCE,proposal,2024-05-09T03:42:37.260Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
BT23YfZxw5c,"
          
          
          
          
            École navale : à bord de la Mission Jeanne dArc
          
        ",École navale,proposal,2024-05-09T03:42:37.265Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
xodxOiAw2E8,"
          
          
          
          
            [Ecole de maistrance] Remise de prix aux élèves
          
        ",Marine Nationale,proposal,2024-05-09T03:42:37.270Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
e2R76qSX01I,"
          
          
          
          
            Cours des officiers spécialisés de la marine 2023 ⚓️
          
        ",École navale,proposal,2024-05-09T03:42:37.275Z,,0,158,97,7LibsI_-VZQ,,,0,0,0,0,0,0,0,1
JEKw-6d80hc,THOMAS PESQUET A BORD DU SOUS-MARIN SUFFREN - FRANCE 2 - 14/07/22,Nicolas CHATEAUNEUF,homepage,2024-05-09T03:42:43.638Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
7VJsgxxCxiU,Yann Barthès & Quotidien devant la commission denquête | Émission complète du 27 mars | TPMP Replay,TPMP XXL,homepage,2024-05-09T03:42:43.673Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
BuvmS79bKic,Le temps de la dispersion des voix est derrière nous: linterview de Jordan Bardella,BFMTV,homepage,2024-05-09T03:42:43.679Z,62.0,0,159,97,,,,1,0,0,0,0,1,1,0
jgr3U5R3a34,D-Day at Last | April - June 1944 | World War II,Best Documentary,homepage,2024-05-09T03:42:43.685Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
bmQpOlYPXtU,Gilles Verdez présent à une soirée en boîte : Cet argent sera-t-il reversé à une œuvre ?,CYRIL HANOUNA,homepage,2024-05-09T03:42:43.690Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
jQzznVhQ8fk,Le plateau SCANDALISÉ par une intérimaire voilée ! | Les Grandes Gueules,Les Grandes Gueules,homepage,2024-05-09T03:42:43.695Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
hU5iaXhgcFg,[CHIRACWAVE] Le Chirac swag des années 80,zerealspek,homepage,2024-05-09T03:42:43.700Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
AkBZoIJG3ZE,Débat sur le contrôle au faciès avec Matthieu Valet (syndicat de police) et Aliou (auditeur),Europe 1,homepage,2024-05-09T03:42:43.705Z,62.0,0,159,97,,,,0,0,0,0,0,1,1,0
OlhQIjExQDM,Crise migratoire en Tunisie : plusieurs ONG ciblées par les autorités • FRANCE 24,FRANCE 24,homepage,2024-05-09T03:42:43.710Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
yOnnJERoi7A,"Léchappée Bardella, la remontada Glucksmann - Reportage #cdanslair 16.04.2024",C dans l'air,homepage,2024-05-09T03:42:43.715Z,62.0,0,159,97,,,,1,0,1,0,0,1,1,0
4OS7pQF9Z3s,Jordan Bardella est linvité de LEvénement du dimanche sur LCI,LCI,homepage,2024-05-09T03:42:43.719Z,62.0,0,159,97,,,,1,0,0,0,0,1,1,0
OdYC_6v3le8,Le quotidien de ces français qui travaillent pour une compagnie low cost,AILLEURS. ▸ reportages voyages,homepage,2024-05-09T03:42:43.725Z,62.0,0,159,97,,,,0,0,0,0,0,0,0,1
